SIMULATION 7: 100 xApps, 150 Parameters, 25 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x64,p31,63.96,92.2
x64,p44,82.52,304.2
x64,p49,63.06,75.63
x64,p35,149.9,211.26
x64,p131,134.02,226.81
x64,p123,214.52,295.15
x64,p76,112.98,283.97
x64,p75,194.02,376.84
x64,p43,228.55,252.64
x64,p54,129.39,138.78
x64,p26,241.48,462.6
x64,p146,76.17,290.97
x64,p20,43.34,94.44
x64,p108,77.4,209.07
x64,p148,42.2,284.65
x64,p86,234.99,410.75
x64,p149,28.08,78.58
x64,p47,183.55,341.35
x64,p118,117.97,189.78
x64,p103,151.57,277.61
x64,p147,269.65,359.29
x64,p94,39.02,97.2
x65,p44,84.06,185.55
x65,p41,26.01,104.85
x65,p95,129.83,156.4
x65,p13,63.9,91.49
x65,p58,131.11,156.2
x65,p66,24.99,389.17
x65,p26,236.79,396.64
x65,p128,158.96,314.73
x65,p31,37.88,101.53
x65,p32,121.03,149.54
x65,p116,127.49,279.65
x65,p102,85.94,392.81
x65,p38,118.2,127.59
x65,p143,47.71,386.84
x65,p42,86.79,375.77
x65,p130,120.37,234.71
x65,p117,89.24,134.29
x65,p60,72.23,134.29
x65,p141,50.24,109.67
x65,p54,101.2,141.62
x65,p12,62.35,172.75
x65,p108,77.07,189.26
x65,p51,118.41,341.05
x65,p3,75.58,115.56
x65,p36,30.01,312.67
x65,p106,164.78,239.41
x65,p91,302.11,462.16
x65,p23,144.75,249.23
x65,p148,110.34,187.18
x65,p17,79.56,249.55
x65,p88,141.19,396.62
x65,p75,47.58,284.11
x65,p98,55.22,275.86
x65,p64,138.65,417.25
x65,p86,155.88,392.38
x65,p40,113.5,132.85
x65,p37,53.26,176.65
x65,p25,142.76,154.9
x65,p107,137.3,320.79
x65,p129,133.9,281.92
x65,p67,108.99,331.98
x65,p21,98.85,302.82
x65,p110,253.16,437.88
x65,p90,115.22,390.9
x65,p132,154.38,245.56
x65,p56,143.25,302.04
x65,p24,108.77,196.88
x65,p7,114.44,248.61
x65,p34,176.73,307.46
x65,p104,78.83,115.07
x65,p63,228.15,285.53
x65,p109,168.68,204.56
x65,p50,72.8,181.28
x65,p20,65.21,92.32
x65,p2,30.56,80.99
x65,p100,70.96,152.79
x65,p70,228.06,381.26
x65,p71,142.19,411.61
x65,p80,33.39,112.68
x65,p89,204.83,253.27
x65,p94,55.69,92.67
x65,p57,109.64,245.63
x65,p105,218.48,438.32
x65,p22,56.1,236.05
x65,p83,196.89,227.87
x65,p79,62.52,167.21
x66,p115,116.24,143.03
x66,p131,115.15,291.8
x66,p107,169.94,418.89
x66,p46,93.17,166.88
x66,p110,53.19,378.44
x66,p92,77.37,200.76
x66,p145,88.98,216.16
x66,p130,38.12,288.72
x66,p88,155.12,348.63
x66,p56,189.33,330.68
x66,p24,132.52,284.06
x66,p142,305.71,501.91
x66,p67,160.14,421.53
x66,p49,63.26,89.13
x66,p29,33.83,177.02
x66,p70,201.85,343.48
x66,p122,111.22,214.36
x66,p72,200.23,412.75
x66,p111,43.36,82.58
x66,p14,20.15,271.86
x66,p78,239.92,386.41
x66,p64,126.38,317.73
x66,p26,112.83,430.5
x66,p32,67.69,238.5
x66,p68,128.93,243.86
x66,p13,51.28,83.04
x66,p128,87.9,349.71
x66,p69,247.32,385.99
x66,p101,88.9,117.46
x66,p132,202.89,240.31
x66,p79,125.15,224.58
x66,p16,55.05,98.01
x66,p150,116.23,389.65
x66,p37,32.55,132.29
x66,p71,211.61,304.87
x66,p74,221.6,483.88
x66,p119,159.84,261.92
x66,p40,93.3,130.05
x66,p84,55.41,348.81
x66,p65,234.62,311.31
x66,p146,36.22,247.59
x66,p90,164.4,248.9
x66,p83,101.81,324.8
x66,p86,277.27,401.4
x66,p19,64.05,298.52
x66,p35,43.26,328.67
x66,p20,41.05,87.85
x66,p134,60.2,257.97
x66,p3,38.21,106.82
x66,p43,63.22,284.45
x66,p12,81.72,111.62
x66,p15,95.72,143.24
x66,p42,234.15,304.78
x66,p138,53.96,230.25
x66,p58,100.05,174.12
x66,p25,104.2,190.65
x66,p125,263.93,504.2
x66,p41,62.19,97.12
x66,p53,119.03,203.61
x66,p123,184.56,276.07
x66,p100,139.26,207.88
x66,p77,81.64,213.18
x66,p18,163.27,340.53
x66,p113,108.07,172.14
x66,p45,93.32,133.19
x66,p120,92.61,309.92
x66,p116,140.49,191.45
x66,p60,111.7,136.29
x66,p141,39.82,141.76
x67,p5,284.73,549.07
x67,p131,51.57,331.52
x67,p71,107.6,433.5
x67,p124,82.54,214.31
x67,p3,41.61,122.97
x67,p69,154.15,293.39
x67,p85,59.63,81.6
x67,p35,136.07,240.49
x67,p114,77.05,125.61
x67,p58,101.59,158.12
x67,p55,60.45,136.05
x67,p109,152.93,188.49
x67,p137,146.65,232.86
x67,p47,186.13,239.24
x67,p70,95.6,360.73
x67,p18,162.24,318.85
x67,p50,35.34,163.34
x67,p20,40.75,71.51
x67,p26,200.78,341.95
x67,p123,205.21,317.18
x67,p126,100.91,126.07
x67,p51,126.72,377.64
x67,p135,205.75,360.12
x67,p12,64.8,130.24
x67,p25,126.38,145.29
x67,p43,155.41,403.55
x67,p122,100.11,168.59
x67,p68,126.72,230.37
x67,p102,86.51,414.16
x67,p17,195.6,296.93
x67,p125,95.23,322.21
x67,p33,37.88,57.42
x67,p99,115.33,166.82
x67,p86,270.41,387.25
x67,p110,164.18,280.54
x67,p56,158.98,229.68
x67,p143,15.6,249.89
x67,p88,177.87,308.56
x67,p98,149.16,241.18
x67,p4,207.88,531.11
x67,p92,48.06,234.17
x67,p72,281.29,326.82
x67,p38,116.58,127.47
x67,p129,96.35,198.51
x67,p40,95.02,123.47
x67,p103,60.5,283.78
x68,p77,78.5,150.63
x68,p34,229.1,369.42
x68,p141,91.52,112.59
x68,p50,136.96,156.93
x68,p104,9.43,134.69
x68,p94,54.03,89.69
x68,p26,165.43,397.55
x68,p144,177.37,221.02
x68,p46,114.87,184.95
x68,p89,238.74,378.92
x68,p54,103.18,168.91
x68,p75,115.59,335.36
x68,p72,79.3,301.37
x68,p16,58.34,108.77
x68,p63,65.17,428.14
x68,p27,147.76,414.66
x68,p38,120.93,143.29
x68,p91,109.63,544.65
x68,p60,111.85,124.79
x68,p132,146.88,222.73
x68,p1,170.41,311.98
x68,p135,188.06,442.19
x68,p71,157.5,433.07
x68,p115,79.74,127.02
x68,p81,235.65,397.2
x68,p47,147.22,291.54
x68,p113,97.59,204.08
x68,p148,150.17,208.84
x68,p51,214.05,445.2
x68,p111,58.57,93.3
x68,p19,149.04,336.06
x68,p123,164.93,270.69
x68,p31,59.7,101.12
x68,p11,74.01,85.88
x68,p114,82.53,155.92
x68,p24,79.73,279.13
x68,p93,94.14,146.32
x68,p106,151.79,208.76
x68,p82,34.99,157.76
x68,p74,114.83,451.48
x68,p17,151.83,345.1
x68,p116,159.27,260.23
x68,p118,86.92,172.85
x68,p21,150.18,297.72
x68,p134,122.74,267.45
x68,p57,72.53,234.87
x68,p35,99.46,271.33
x68,p28,31.36,91.34
x68,p67,194.72,447.74
x68,p15,69.44,125.87
x68,p97,87.93,166.39
x68,p5,148.98,489.13
x68,p76,101.52,240.81
x68,p130,93.53,274.13
x68,p65,134.16,304.19
x68,p66,212.82,317.25
x68,p88,191.45,430.89
x68,p105,306.86,430.8
x68,p6,105.18,229.44
x68,p7,75.25,361.59
x68,p29,101.61,161.43
x68,p64,130.88,317.35
x68,p39,102.78,274.59
x68,p56,205.5,225.29
x68,p14,165.24,245.62
x68,p80,60.57,118.37
x68,p126,82.66,126.17
x69,p56,143.87,298.01
x69,p145,93.46,202.8
x69,p34,121.8,430.78
x69,p124,124.45,331.42
x69,p47,218.89,259.14
x69,p19,69.73,223.83
x69,p80,39.18,89.72
x69,p49,43.22,97.23
x69,p24,153.6,227.67
x69,p8,118.13,359.64
x69,p17,83.99,255.28
x69,p26,169.88,336.44
x69,p119,97.58,288.98
x69,p86,276.53,369.64
x69,p62,112.23,288.78
x69,p122,80.52,203.89
x69,p68,105.82,166.61
x69,p45,74.89,152.61
x69,p83,98.59,344.48
x69,p90,106.98,361.52
x69,p106,141.38,243.18
x69,p57,116.88,241.63
x69,p129,128.84,241.38
x69,p99,108.43,156.1
x69,p7,90.71,384.28
x69,p44,56.96,283.7
x69,p40,106.84,131.55
x69,p101,39.14,166.44
x69,p60,68.14,146.7
x69,p33,32.48,47.97
x69,p149,33.89,60.58
x69,p134,66.35,398.43
x69,p61,168.72,360.11
x69,p32,143.88,182.76
x69,p53,138.94,158.31
x69,p82,43.62,108.99
x69,p143,48.06,240.17
x69,p120,141.97,255.09
x69,p104,63.75,140.73
x69,p28,17.61,128.86
x69,p102,200.04,443.39
x69,p23,72.35,345.93
x69,p136,61.37,383.86
x69,p94,57.15,89.5
x69,p65,166.7,418.62
x69,p64,14.86,407.83
x69,p118,121.85,216.74
x69,p9,32.1,281.54
x69,p41,59.28,106.89
x69,p2,21.91,94.27
x69,p128,188.36,357.79
x69,p107,104.72,326.3
x69,p139,40.79,106.46
x69,p142,156.93,403.15
x69,p105,161.59,326.47
x69,p71,143.82,366.83
x69,p38,114.84,125.04
x69,p76,170.55,224.81
x69,p74,76.03,417.35
x69,p67,110.9,329.54
x69,p87,88.53,142.7
x69,p110,176.05,394.65
x69,p46,29.85,236.81
x69,p59,157.66,435.49
x69,p137,71.29,220.22
x69,p22,119.84,356.33
x69,p13,51.73,73.17
x69,p148,145.93,246.81
x69,p1,193.37,222.5
x69,p63,64.89,298.37
x69,p111,67.96,87.09
x69,p108,33.68,183.34
x69,p103,77.31,283.87
x69,p92,111.39,219.91
x69,p4,291.4,331.74
x69,p114,94.92,158.43
x69,p144,176.05,266.27
x69,p15,89.99,121.65
x69,p30,145.31,465.46
x69,p115,79.37,144.68
x69,p20,56.91,100.8
x69,p77,83.02,198.25
x69,p127,80.26,196.87
x69,p125,91.04,468.75
x69,p133,58.76,113.62
x70,p142,163.71,516.56
x70,p70,81.59,386.2
x70,p25,133.78,168.17
x70,p45,96.88,133.38
x70,p94,52.91,120.12
x70,p20,47.27,76.74
x70,p41,60.88,85.49
x70,p58,134.4,179.56
x70,p12,31.04,150.97
x70,p61,143.3,240.78
x70,p79,94.18,227.45
x70,p67,94.33,417.16
x70,p147,196.62,371.61
x70,p126,58.96,163.57
x70,p124,63.91,260.43
x70,p42,178.33,313.51
x70,p85,61.04,94.89
x70,p128,58.4,205.76
x70,p69,251.92,305.3
x70,p113,99.41,201.27
x70,p81,155.51,443.37
x70,p118,90.59,212.84
x70,p101,42.18,181.45
x70,p22,133.49,210.55
x70,p33,39.13,54.91
x70,p117,73.22,127.81
x70,p146,138.7,330.5
x70,p40,94.5,139.9
x70,p103,67.48,284.74
x70,p30,259.33,475.55
x70,p31,44.1,95.2
x70,p123,165.36,242.54
x70,p102,138.64,366.97
x70,p93,41.32,162.0
x70,p106,164.83,219.05
x70,p38,78.4,154.57
x70,p138,106.73,207.57
x70,p37,98.72,140.19
x70,p44,113.4,289.57
x70,p133,36.05,100.99
x70,p137,82.94,160.95
x70,p62,191.9,337.86
x70,p116,129.28,186.39
x70,p23,129.8,307.07
x70,p97,86.1,172.34
x70,p66,98.75,438.23
x70,p141,85.4,112.5
x70,p136,78.71,408.8
x70,p84,129.93,331.56
x70,p60,70.26,125.7
x70,p21,82.1,447.59
x70,p34,242.62,483.2
x70,p132,165.84,228.01
x70,p130,26.43,364.23
x70,p140,108.56,163.76
x70,p9,106.68,247.34
x71,p91,298.21,422.27
x71,p23,25.04,353.18
x71,p20,52.55,75.44
x71,p49,52.82,82.17
x71,p132,187.06,282.51
x71,p116,180.18,227.41
x71,p115,86.9,188.22
x71,p130,193.53,266.95
x71,p83,195.69,270.7
x71,p68,136.02,214.45
x71,p146,113.23,406.06
x71,p136,179.08,383.05
x71,p143,142.57,273.83
x71,p88,203.42,445.8
x71,p117,93.88,105.78
x71,p62,166.84,313.64
x71,p77,135.98,169.25
x71,p131,75.36,227.61
x71,p2,19.98,123.61
x71,p78,155.12,270.63
x71,p61,203.74,306.24
x71,p21,281.01,473.59
x71,p128,119.88,206.87
x71,p82,53.43,147.38
x71,p34,211.32,388.87
x71,p108,90.25,227.35
x71,p110,150.85,465.79
x71,p13,63.39,78.76
x71,p50,92.22,161.17
x71,p102,102.84,300.02
x71,p129,143.61,317.79
x71,p85,53.88,74.79
x71,p42,163.77,417.49
x71,p99,111.84,167.59
x71,p76,125.16,295.24
x71,p57,108.52,223.41
x71,p73,277.1,358.44
x71,p1,117.28,235.51
x71,p119,171.12,291.07
x71,p118,99.77,149.78
x71,p22,82.72,284.7
x71,p36,58.3,197.68
x71,p6,92.41,236.51
x71,p17,138.64,244.57
x71,p103,186.85,228.88
x71,p101,95.8,176.75
x71,p87,116.59,176.93
x71,p65,170.54,372.13
x71,p24,185.51,221.18
x71,p124,134.68,212.19
x71,p80,70.5,85.53
x71,p8,182.63,355.55
x71,p79,105.78,210.42
x71,p142,209.43,404.76
x71,p150,57.89,366.54
x71,p109,97.71,203.36
x71,p44,128.86,180.62
x71,p147,202.89,367.28
x71,p84,132.39,382.53
x71,p51,49.9,454.03
x71,p60,105.8,159.55
x71,p72,87.09,398.75
x71,p149,27.05,59.07
x71,p15,89.46,103.84
x71,p90,117.62,273.76
x71,p10,68.17,97.83
x71,p66,207.62,333.42
x71,p81,242.92,337.09
x71,p134,103.74,332.66
x71,p86,112.51,409.33
x71,p140,107.57,183.75
x71,p9,105.07,180.14
x71,p141,90.04,140.57
x71,p12,93.2,166.32
x71,p48,51.64,317.71
x71,p59,254.03,265.45
x71,p97,128.53,156.49
x71,p144,187.68,309.87
x71,p7,64.31,330.08
x72,p85,71.72,75.51
x72,p29,81.38,172.07
x72,p96,94.97,187.68
x72,p3,29.43,141.77
x72,p82,68.95,128.41
x72,p17,76.44,240.84
x72,p15,87.9,117.42
x72,p109,151.38,248.27
x72,p135,249.95,433.6
x72,p144,134.19,209.12
x72,p22,75.12,367.25
x72,p8,145.35,285.28
x72,p43,110.81,296.14
x72,p136,183.51,340.83
x72,p81,221.81,443.46
x72,p87,107.07,167.86
x72,p56,191.48,222.06
x72,p47,110.75,351.9
x72,p19,176.59,386.86
x72,p42,161.86,297.8
x72,p117,80.87,116.22
x72,p92,97.32,301.13
x72,p62,81.12,306.93
x72,p143,159.78,461.66
x72,p37,40.94,133.56
x72,p124,156.65,261.16
x72,p5,215.79,376.76
x72,p129,167.19,296.86
x72,p69,248.16,491.43
x72,p58,134.8,168.63
x72,p59,217.2,439.24
x72,p21,249.18,359.56
x72,p14,83.3,269.13
x72,p103,85.51,310.29
x72,p125,114.87,471.28
x72,p113,86.74,180.69
x72,p50,74.55,219.69
x72,p55,89.19,116.22
x72,p146,74.27,357.96
x72,p12,88.55,154.38
x72,p148,83.74,261.12
x72,p126,66.48,127.29
x72,p77,127.49,215.39
x72,p133,42.77,117.24
x72,p18,83.91,253.43
x72,p132,185.84,297.08
x72,p67,127.05,313.85
x72,p4,138.72,396.47
x72,p72,88.86,415.88
x72,p53,116.87,211.7
x72,p101,94.85,168.74
x72,p112,78.49,245.85
x72,p48,117.59,347.79
x72,p120,117.35,223.32
x72,p130,175.05,398.11
x72,p105,249.13,430.08
x72,p44,24.06,177.34
x72,p111,68.13,99.37
x72,p99,138.21,174.37
x72,p16,48.28,105.66
x72,p102,107.99,421.16
x72,p128,146.08,251.38
x72,p7,62.16,272.75
x72,p54,120.13,148.06
x72,p64,66.9,310.73
x72,p104,47.42,140.15
x72,p86,109.86,374.54
x72,p13,60.86,80.87
x72,p75,219.0,342.52
x72,p80,50.05,126.56
x73,p143,160.75,266.19
x73,p124,193.08,210.17
x73,p80,34.9,88.88
x73,p90,180.15,389.19
x73,p100,62.49,205.22
x73,p79,138.14,209.84
x73,p144,119.59,274.3
x73,p41,15.88,90.05
x73,p97,93.06,142.56
x73,p76,107.34,214.59
x73,p129,145.55,330.33
x73,p109,151.03,220.5
x73,p62,181.52,399.94
x73,p24,87.66,202.36
x73,p63,151.88,348.69
x73,p16,59.63,84.4
x73,p51,30.66,304.79
x73,p49,67.49,98.9
x73,p99,132.64,150.37
x73,p35,100.36,219.98
x73,p69,109.6,375.92
x73,p133,38.91,116.16
x73,p88,81.74,341.16
x73,p18,175.41,243.21
x73,p50,66.41,226.94
x73,p66,166.83,330.69
x73,p86,159.0,443.89
x73,p14,149.13,386.05
x73,p39,100.34,274.12
x73,p15,69.56,140.62
x73,p121,109.87,158.99
x73,p37,84.62,180.5
x73,p108,115.64,231.18
x73,p135,210.95,525.11
x73,p83,207.15,340.63
x73,p32,28.69,273.04
x73,p117,102.06,127.77
x73,p93,57.3,162.35
x73,p148,60.53,225.14
x73,p75,131.38,240.04
x73,p73,272.86,461.5
x73,p136,104.57,400.18
x73,p106,111.81,215.18
x73,p149,39.26,56.76
x73,p114,58.34,138.81
x73,p5,91.09,448.14
x73,p116,106.69,222.07
x73,p36,145.84,337.3
x73,p123,203.16,298.93
x73,p8,202.63,245.68
x73,p43,121.62,406.75
x73,p57,14.54,179.5
x73,p67,136.35,292.26
x73,p48,238.43,346.46
x73,p85,38.15,73.06
x73,p42,174.7,457.9
x73,p91,271.26,338.51
x73,p74,230.63,436.23
x73,p107,249.81,383.64
x73,p10,75.3,131.34
x73,p7,101.22,255.93
x73,p70,142.51,272.16
x73,p132,99.2,311.68
x73,p56,121.38,252.17
x73,p17,79.5,261.97
x73,p13,35.53,88.01
x73,p64,66.02,272.44
x73,p125,251.62,436.61
x73,p59,212.65,322.69
x73,p30,247.76,390.23
x73,p139,58.94,154.5
x73,p146,25.23,257.3
x73,p150,52.34,415.6
x73,p45,71.58,153.13
x73,p19,213.9,277.85
x73,p134,130.26,458.49
x73,p29,102.25,185.5
x73,p34,261.46,339.92
x73,p6,164.79,274.72
x73,p1,75.09,294.36
x73,p9,87.53,190.16
x73,p126,74.43,130.79
x74,p38,87.25,125.13
x74,p102,123.54,465.63
x74,p105,179.69,453.96
x74,p78,134.32,342.13
x74,p120,178.27,255.79
x74,p89,198.45,317.2
x74,p56,186.77,251.76
x74,p71,123.41,475.55
x74,p9,39.13,277.77
x74,p91,310.17,394.8
x74,p29,103.2,193.28
x74,p109,85.15,187.63
x74,p70,231.38,313.84
x74,p114,60.21,129.79
x74,p20,65.75,75.3
x74,p111,62.95,81.58
x74,p115,63.97,166.6
x74,p69,65.09,334.37
x74,p142,127.63,453.8
x74,p150,149.23,362.9
x74,p128,66.63,284.91
x74,p30,170.0,319.25
x74,p57,119.27,220.88
x74,p14,176.96,359.46
x74,p15,102.19,115.6
x74,p106,123.5,202.34
x74,p49,56.4,75.35
x74,p6,157.65,216.16
x74,p133,72.8,107.2
x74,p112,57.03,150.24
x74,p21,201.81,454.43
x74,p100,109.49,148.42
x74,p132,77.74,301.72
x74,p53,91.83,177.67
x74,p8,87.28,371.32
x74,p27,192.39,422.05
x74,p121,61.21,145.2
x74,p101,44.36,145.78
x74,p98,77.8,182.48
x74,p61,120.7,266.08
x74,p85,56.82,80.05
x74,p136,89.81,455.64
x74,p54,124.47,135.53
x74,p34,255.7,461.62
x74,p48,212.75,274.02
x74,p84,206.4,353.65
x74,p22,83.49,268.89
x74,p124,161.3,295.04
x74,p25,130.11,169.19
x74,p126,48.45,158.04
x74,p12,56.88,130.27
x74,p31,51.6,86.31
x74,p63,187.31,363.94
x74,p83,188.41,260.99
x74,p17,86.18,286.85
x74,p32,123.37,145.17
x74,p64,133.2,405.06
x74,p41,13.74,110.72
x74,p147,82.45,295.16
x74,p129,116.8,200.04
x74,p108,39.2,222.5
x74,p72,206.08,372.4
x75,p120,154.83,243.38
x75,p5,246.63,331.57
x75,p116,124.54,204.21
x75,p82,79.05,126.31
x75,p4,140.35,411.31
x75,p28,44.87,114.74
x75,p125,225.02,309.68
x75,p6,138.68,249.27
x75,p53,68.98,173.04
x75,p119,132.43,247.8
x75,p43,241.27,399.38
x75,p78,73.53,292.68
x75,p18,146.85,241.72
x75,p25,117.05,171.39
x75,p54,94.37,163.17
x75,p71,260.7,479.9
x75,p131,154.95,336.76
x75,p99,127.97,169.87
x75,p144,143.13,200.34
x75,p80,39.0,120.02
x75,p56,208.34,258.29
x75,p22,153.18,318.42
x75,p124,188.34,303.35
x75,p42,111.73,452.09
x75,p129,184.68,317.26
x75,p10,37.14,89.03
x75,p141,50.7,122.1
x75,p58,126.89,165.02
x75,p98,81.17,242.63
x75,p121,108.72,140.42
x75,p62,193.85,425.5
x75,p81,244.65,471.2
x75,p136,223.39,336.4
x75,p101,54.98,179.98
x75,p9,23.22,274.34
x75,p132,100.8,253.65
x75,p49,57.63,77.44
x75,p69,197.41,285.22
x75,p72,251.99,443.53
x75,p77,135.99,178.37
x75,p15,66.49,106.23
x75,p48,127.72,357.18
x75,p23,76.25,294.15
x75,p109,98.63,219.58
x75,p36,157.97,204.64
x75,p51,41.48,261.75
x75,p85,41.69,76.51
x75,p149,48.73,82.89
x75,p117,87.11,123.59
x75,p94,40.33,109.25
x75,p107,240.78,401.04
x75,p44,144.36,224.19
x75,p104,53.48,166.32
x75,p33,22.53,64.49
x75,p139,54.43,130.28
x75,p88,273.18,509.04
x75,p105,237.53,408.68
x75,p65,172.38,312.82
x75,p7,162.62,380.13
x75,p13,63.65,96.66
x75,p16,48.45,92.16
x75,p60,121.19,124.98
x75,p90,96.95,375.64
x75,p47,88.04,260.41
x75,p135,122.78,324.8
x75,p63,56.23,370.97
x75,p130,53.48,392.85
x75,p29,59.53,194.3
x75,p87,77.57,172.77
x75,p102,73.52,286.58
x75,p40,101.3,139.7
x75,p145,83.36,175.86
x75,p27,172.47,303.95
x75,p147,199.42,423.78
x75,p127,89.65,202.48
x75,p37,53.83,108.39
x75,p142,136.32,506.18
x75,p138,56.8,264.3
x75,p26,223.37,364.49
x75,p89,248.51,282.94
x76,p124,152.77,324.64
x76,p31,35.85,92.4
x76,p70,91.38,273.19
x76,p110,260.33,374.85
x76,p10,63.18,100.56
x76,p148,25.87,271.23
x76,p113,123.25,219.41
x76,p123,188.54,336.57
x76,p119,113.65,264.15
x76,p51,72.9,440.81
x76,p92,57.25,338.65
x76,p100,115.86,216.37
x76,p145,61.54,142.42
x76,p52,230.16,400.02
x76,p39,134.34,426.17
x76,p103,18.95,359.21
x76,p101,68.36,135.59
x76,p47,132.46,352.48
x76,p84,146.53,428.64
x76,p46,85.79,167.45
x76,p130,32.21,299.9
x76,p5,187.87,462.04
x76,p66,222.77,276.62
x76,p94,19.78,98.01
x76,p33,19.98,45.92
x76,p69,163.47,349.25
x76,p140,106.21,217.17
x76,p79,66.31,177.81
x76,p135,220.65,471.67
x76,p150,94.03,421.52
x76,p49,63.06,80.86
x76,p149,33.83,72.46
x76,p7,55.6,359.68
x76,p14,99.49,306.21
x76,p86,141.63,397.43
x76,p35,158.67,327.91
x76,p87,102.0,133.66
x76,p44,73.91,245.25
x76,p82,88.13,159.68
x76,p144,140.9,208.49
x76,p116,115.03,269.34
x76,p78,200.75,314.4
x76,p62,171.29,385.39
x76,p57,102.22,128.95
x76,p141,51.26,147.55
x76,p99,127.44,142.77
x76,p6,167.88,264.07
x76,p2,65.77,119.87
x76,p45,74.67,122.23
x76,p108,54.9,151.94
x76,p58,120.27,176.65
x76,p118,131.59,214.66
x76,p98,113.92,236.8
x77,p83,198.85,331.26
x77,p119,167.32,304.34
x77,p145,18.76,247.24
x77,p60,97.68,131.43
x77,p148,158.19,273.86
x77,p72,267.39,353.12
x77,p138,139.46,248.57
x77,p87,88.79,145.73
x77,p114,92.31,124.79
x77,p58,105.32,161.89
x77,p132,170.27,252.41
x77,p140,82.0,189.55
x77,p99,100.0,174.62
x77,p137,111.95,154.32
x77,p101,51.46,131.29
x77,p55,57.88,134.24
x77,p64,46.94,366.44
x77,p96,117.17,232.13
x77,p8,213.58,301.67
x77,p54,83.68,172.78
x77,p7,85.93,225.09
x77,p144,130.09,224.2
x77,p130,107.21,375.29
x77,p3,14.04,132.52
x77,p93,54.5,220.89
x77,p50,38.01,143.9
x77,p107,134.18,540.27
x77,p133,35.85,112.03
x77,p51,181.84,305.37
x77,p73,238.11,530.06
x77,p35,158.01,189.12
x77,p91,130.92,440.09
x77,p147,256.7,364.4
x77,p23,58.55,340.9
x77,p9,127.92,252.76
x77,p106,138.99,183.3
x77,p92,83.26,359.49
x77,p44,97.12,222.12
x77,p76,93.56,253.86
x77,p63,162.43,380.56
x77,p102,218.24,412.47
x77,p123,127.82,241.48
x77,p41,54.45,86.26
x77,p104,41.45,170.84
x77,p146,209.04,271.62
x77,p131,160.77,255.08
x77,p84,42.45,240.22
x77,p69,62.24,375.15
x77,p150,157.61,338.31
x77,p77,132.68,213.3
x77,p18,215.72,263.58
x77,p59,63.4,290.81
x77,p42,136.17,278.26
x77,p79,81.35,195.98
x77,p68,106.58,228.07
x77,p24,84.56,267.07
x77,p86,201.93,356.95
x77,p149,33.97,60.53
x77,p94,38.55,124.36
x77,p28,28.49,80.81
x77,p29,83.33,166.35
x77,p81,109.28,454.31
x77,p109,145.95,189.39
x77,p113,78.36,210.84
x77,p49,43.54,85.39
x77,p126,41.54,123.63
x77,p124,82.93,209.39
x77,p52,179.47,374.28
x77,p122,35.87,201.07
x77,p95,69.47,149.7
x77,p129,191.75,294.27
x77,p19,180.31,251.49
x77,p127,145.74,201.94
x77,p90,190.71,260.56
x77,p37,57.76,107.72
x77,p100,110.99,203.89
x77,p125,197.65,490.99
x77,p115,93.66,150.23
x77,p15,93.07,141.28
x77,p20,67.55,72.77
x77,p82,53.58,97.54
x77,p66,110.68,395.62
x77,p121,101.62,129.64
x77,p21,182.42,401.45
x77,p6,154.77,230.62
x77,p2,20.14,119.08
x77,p10,78.77,151.55
x77,p134,159.78,379.82
x77,p135,276.28,317.0
x78,p26,133.0,382.76
x78,p94,55.83,91.27
x78,p4,218.31,344.7
x78,p7,79.09,384.45
x78,p30,114.66,501.39
x78,p22,57.52,214.0
x78,p83,195.4,308.33
x78,p35,101.55,264.71
x78,p93,54.01,121.32
x78,p46,37.75,222.08
x78,p73,226.46,370.28
x78,p72,68.31,440.94
x78,p116,151.23,198.55
x78,p140,121.66,154.98
x78,p107,170.16,429.53
x78,p39,181.31,336.73
x78,p40,95.61,141.01
x78,p135,175.28,342.67
x78,p102,203.41,406.85
x78,p98,47.78,189.64
x78,p1,90.7,303.63
x78,p109,172.2,234.75
x78,p68,94.7,201.42
x78,p9,120.15,207.35
x78,p145,17.46,249.02
x78,p61,116.78,269.6
x78,p105,80.16,520.71
x78,p54,84.71,171.67
x78,p20,58.36,82.89
x78,p139,95.45,130.47
x78,p134,190.77,406.87
x78,p114,58.84,183.96
x78,p47,217.33,281.13
x78,p18,124.15,339.5
x78,p136,48.73,400.49
x78,p41,26.99,103.79
x78,p82,56.53,141.06
x78,p124,156.32,320.01
x78,p31,58.28,92.5
x78,p12,72.59,110.58
x78,p16,57.4,119.84
x78,p77,107.24,197.41
x78,p99,126.43,172.58
x78,p74,138.25,410.8
x78,p79,64.52,172.44
x78,p27,135.79,355.09
x78,p123,116.17,276.24
x79,p19,189.41,237.21
x79,p124,90.65,329.79
x79,p110,129.96,356.69
x79,p140,121.61,212.28
x79,p139,29.71,129.9
x79,p15,96.15,122.86
x79,p136,104.1,388.88
x79,p142,235.97,401.56
x79,p125,107.59,380.14
x79,p44,66.56,254.65
x79,p39,154.77,397.24
x79,p93,24.05,200.1
x79,p22,31.64,226.23
x79,p17,109.85,283.0
x79,p13,62.58,80.42
x79,p121,87.25,157.84
x79,p73,229.94,437.64
x79,p69,94.9,280.47
x79,p133,38.87,88.97
x79,p92,187.91,346.17
x79,p76,141.07,272.86
x79,p75,110.83,256.32
